-1.535369051595028844e-01,4.852531190179895648e-02,-5.444421535952172903e-03,-1.884262303480549461e-02,1.416961247267127799e-01,1.561319107389461808e-02,2.411313273275680555e-02,1.547295077376207098e-02,-6.333812866921346985e-02,8.391769812244388380e-03,-3.229926202934115670e-02,1.646005573595156479e-01,-4.806546117335329382e-02,-4.507557650878471489e-02,1.474882268154810161e-01
-1.541851325157757024e-01,3.877049726449655759e-02,-3.674836162879682733e-02,-7.745411863876529128e-03,1.428090215548942221e-01,2.268510966864993594e-02,5.499613789669813985e-02,1.267363158185225852e-02,-4.728066178780362255e-02,-8.994423774761572260e-03,-3.188161324971551525e-02,1.550121772960214861e-01,-4.174892492246020520e-02,-3.889008739271008347e-02,1.548691193261082233e-01
-1.403850614646671713e-01,2.581292103638778770e-02,-6.724514759372593464e-02,5.825918296813400489e-03,1.332422681621613647e-01,2.825738682622206885e-02,8.200425318474019454e-02,1.126738869145249740e-02,-3.094344272923053168e-02,-2.762756048414111154e-02,-3.076212249872441878e-02,1.433724339091354827e-01,-3.497531040291802090e-02,-3.257555682645130180e-02,1.614814760839753949e-01
-1.167502407139703879e-01,9.207075375559951522e-03,-9.321325136531755096e-02,1.764355623999041070e-02,1.144774195346129342e-01,3.379744843536221233e-02,1.045884711795890404e-01,9.112280230647746074e-03,-1.392743251679628633e-02,-4.598361100916391331e-02,-2.880640799674793681e-02,1.306196580100914828e-01,-2.797440239607254867e-02,-2.615661415579841054e-02,1.665992230185200373e-01
-8.553600376685371875e-02,-6.083485302308087872e-03,-1.138223660372177787e-01,2.913504502394647505e-02,8.771326758036368521e-02,3.949031033407649632e-02,1.219643695572625447e-01,6.371165951496239252e-03,2.737469317835863718e-03,-6.335296713501560595e-02,-2.607584711411150766e-02,1.169748272140827688e-01,-2.048579440129528681e-02,-1.960868569406302303e-02,1.709610104807362252e-01
-4.716257617628623333e-02,-1.935502235469958518e-02,-1.283167084802672164e-01,3.889593910711299646e-02,5.442101860262891361e-02,4.212132636492679078e-02,1.330531414776289778e-01,4.129815553577031659e-03,1.932258649426789321e-02,-7.943417300431869499e-02,-2.253633016162894659e-02,1.020803759244379161e-01,-1.322910149914120932e-02,-1.347576794861233412e-02,1.747696694813210827e-01
-5.328386528454577033e-03,-3.212746180560948489e-02,-1.345277543287625444e-01,4.575783563215535948e-02,1.923939113709768889e-02,4.209121789774200595e-02,1.380308629970170009e-01,2.020698619634254088e-03,3.557375760228100731e-02,-9.332344649174655060e-02,-1.796169335112303075e-02,8.550575424226575239e-02,-5.606735641941038364e-03,-7.459783525680424750e-03,1.777083794728001875e-01
3.352734218777576880e-02,-3.807233137627972358e-02,-1.336019744009528110e-01,5.136317729139380089e-02,-1.836746898167161690e-02,4.077693193279212369e-02,1.357773653276727055e-01,1.590779274656551907e-03,5.040022050423186711e-02,-1.053341854135321359e-01,-1.250285040918717658e-02,6.802803117768671526e-02,2.280690756703916255e-03,-1.750068615850310007e-03,1.793214694805562726e-01
6.870262449246468395e-02,-3.908761148744544639e-02,-1.241296038805464325e-01,5.564528982294164594e-02,-5.615009203661502912e-02,3.677106835605714608e-02,1.249931153789866078e-01,2.634383647965841697e-03,6.377865182116354559e-02,-1.148746036490868733e-01,-7.423732212215043008e-03,5.038631364375849991e-02,1.058803986995987545e-02,3.398243059178115977e-03,1.793805630777569604e-01
1.008677911516132064e-01,-3.860897539429380965e-02,-1.048296085014273765e-01,5.756586110358607317e-02,-8.954786484716466266e-02,3.090565135375798744e-02,1.087369471018204276e-01,3.123617219661607453e-03,7.505758619200475490e-02,-1.227933663246000145e-01,-2.597961507906853488e-03,3.258436235602985703e-02,1.836373875267809097e-02,9.212341656932899331e-03,1.785584424330253495e-01
