7.869597725459698268e-02,-1.568253494188015865e-02,-2.540112312780293952e-02,-3.377731968857229389e-03,-7.171893414205102180e-02,-1.048644982376412821e-01,8.434336849347912057e-02,2.324876869588218473e-02,-1.570260909662953563e-01,1.120852786210288637e-01,2.490779866876727602e-02,-5.684092172500927048e-02,-1.188293300456355617e-02,-4.455603755674947264e-02,1.549730676839802812e-01,-1.220142349278614535e-01,-2.114054568022764174e-02,7.521014260608209490e-02
1.122828532220293551e-01,4.420980246219436034e-03,-6.252714478549466215e-02,6.297882614751568534e-03,-1.940863327561645479e-02,-8.792329175063456903e-02,7.244892869726750340e-02,2.099981150554792314e-02,-1.554283941824396442e-01,1.216313805428761718e-01,2.418074237533507018e-02,-6.213650683919354212e-02,-9.684166108394658828e-03,-6.929313065584739861e-02,1.495764391184881970e-01,-1.156822469700666128e-01,-2.285696054479226594e-02,8.477107924475164868e-02
1.279897640428445116e-01,2.199063850310508869e-02,-8.947829719200656173e-02,1.361211373029554486e-02,3.326037287345588039e-02,-6.298608376731679170e-02,5.149482508563680422e-02,1.757045192798907876e-02,-1.454362973919046398e-01,1.236946808056436503e-01,2.250416596895712940e-02,-6.474134030072532797e-02,-7.588930700248654009e-03,-9.056572620656863637e-02,1.425339442149577696e-01,-1.083264641232375008e-01,-2.439941441175673062e-02,9.445928918966262078e-02
1.278053982800196609e-01,3.602209989328623158e-02,-1.069762781250716138e-01,1.931225154311816752e-02,8.571497612283808520e-02,-3.163842782818897248e-02,2.424068088016858094e-02,1.400847075681953616e-02,-1.283359025619021376e-01,1.204515340877447965e-01,1.859240885647627656e-02,-6.513436032434520573e-02,-6.399976466209640266e-03,-1.079860771969724520e-01,1.339130506087305994e-01,-1.004066905150130667e-01,-2.557575163174784921e-02,1.042000635265431935e-01
1.095303377931736155e-01,4.483106351153404862e-02,-1.138978921066064465e-01,2.267703387349161853e-02,1.298918875857145994e-01,2.243564092386467375e-03,-5.090309187860603268e-03,9.341512116284525144e-03,-1.071463988167911663e-01,1.122302678649673147e-01,1.423725928265426842e-02,-6.439461615322761290e-02,-5.970755613094763659e-03,-1.211238507385713759e-01,1.244667140631397773e-01,-9.252275496324800785e-02,-2.641358521836485035e-02,1.139209599654498195e-01
7.701064275922268887e-02,4.678948751596431060e-02,-1.096428722845504827e-01,2.313105972039773348e-02,1.592786525212933624e-01,3.533108585416343955e-02,-3.134052814130969949e-02,5.431803498663454084e-03,-8.540882267025320940e-02,1.022573342972850907e-01,9.057119396536455341e-03,-6.350658384800653145e-02,-5.325660359772174147e-03,-1.313690978209345883e-01,1.138775517180254659e-01,-8.453157654727191939e-02,-2.694429206589801784e-02,1.235828629492681519e-01
3.907999119766630142e-02,4.358509366819102171e-02,-9.441940151764605105e-02,1.987691912719958057e-02,1.753552137727552862e-01,6.784283687516862171e-02,-5.566365946658303338e-02,1.714247585535093625e-03,-5.693971097658789837e-02,9.075385054309957622e-02,4.305240430497353152e-03,-5.961627676310893992e-02,-4.136821488583926516e-03,-1.385622897432239875e-01,1.023473251195042288e-01,-7.626688997986094676e-02,-2.742480882455166497e-02,1.329269409513752498e-01
-6.075145582559671187e-03,3.773017276490152339e-02,-7.271580575839696470e-02,1.629091060841951141e-02,1.752638661718653179e-01,9.780852082417552940e-02,-7.659446959834177726e-02,-2.443418173140329917e-03,-2.375894330339509489e-02,7.805844130789116320e-02,4.897399173117446790e-04,-5.402251010800876441e-02,-3.281023989885152245e-03,-1.427571937287135662e-01,9.036576183296589349e-02,-6.747452813284034179e-02,-2.781882533967677124e-02,1.419077325234512355e-01
-5.261457119641210073e-02,2.716981974550579729e-02,-4.293248554409768991e-02,1.263509829424683956e-02,1.581255622474821432e-01,1.209156443799031116e-01,-9.359454863495234034e-02,-7.970303975516932621e-03,1.143198674625545141e-02,6.394846994873380763e-02,-2.962517327827344712e-03,-4.853924450527470624e-02,-2.593834661385277865e-03,-1.440348562575874403e-01,7.869832881233924937e-02,-5.878104434758604779e-02,-2.774174561133245509e-02,1.504267923262953000e-01
-9.884634496963076722e-02,1.373775342707659816e-02,-6.597155868900713045e-03,8.735968769004001308e-03,1.293544782628773260e-01,1.363051080137351878e-01,-1.067981682022859369e-01,-1.374731818028365402e-02,4.642484225472197357e-02,4.885375466942883799e-02,-5.966616818953941227e-03,-4.198332829406333649e-02,-1.980761393265652402e-03,-1.433603657413608512e-01,6.737959908980296897e-02,-5.017297861574152723e-02,-2.743097321066316138e-02,1.586499081254299226e-01
